Player ID,First Name,Last Name,Team ID,Team,Roster URL,Missing Position,Missing Height,Missing Class
3298,Kahlen,Norris,150,Louisiana,,X,,
3302,Arionna,Patterson,150,Louisiana,,X,,
3297,Amijah,Price,150,Louisiana,,X,,
3296,Bianca,Silva,150,Louisiana,,X,,
840,Laura,Ziegler,153,Louisville,,,X,X
5377,Ni'Kiah,Chesterfield,162,Marshall,,X,,
5264,Peyton,Ilderton,162,Marshall,,X,,
5329,Kassie,Ingram,162,Marshall,,X,,
3350,Blessing,King,162,Marshall,,X,,
5376,Timaya,Lewis-Eutsey,162,Marshall,,X,,
5258,Meredith,Maier,162,Marshall,,X,,
5328,Leyocha,Marigney,162,Marshall,,X,,
5375,Olivia,Olson,162,Marshall,,X,,
5263,Aarionna,Redman,162,Marshall,,X,,
5267,Timberlynn,Yeast,162,Marshall,,X,,
1117,Yarden,Garzon,163,Maryland,,,X,X
417,Saylor,Poffenbarger,163,Maryland,,,X,X
823,Ra,Shaya Kyle,171,Miami,,,X,X
3522,Isaline,Alexander,174,Michigan State,,X,,
3523,Kennedy,Blair,174,Michigan State,,X,,
5479,Jalyn,Brown,174,Michigan State,,X,X,X
5723,Marah,Dykstra,174,Michigan State,,X,,
3518,Theryn,Hallock,174,Michigan State,,X,,
1189,Rashunda,Jones,174,Michigan State,,X,,
3524,Abbey,Kimball,174,Michigan State,,X,,
8177,Jordan,Ode,174,Michigan State,,X,,
358,Emma,Shumate,174,Michigan State,,X,,
8174,Amy,Terrian,174,Michigan State,,X,,
8175,Anna,Terrian,174,Michigan State,,X,,
3513,Grace,VanSlooten,174,Michigan State,,X,X,X
3618,Amaya,Battle,177,Minnesota,,,X,X
1492,Favour,Nwaedozi,178,Mississippi State,,,X,X
2656,Britain,Backus,193,Nevada,,X,,
1237,Tahj-Monet,Bloom,193,Nevada,,X,,
2652,Makayla,Carter,193,Nevada,,X,,
2653,Skylar,Durley,193,Nevada,,X,,
2515,Kendra,Hicks,193,Nevada,,X,,
2514,Imbie,Jones,193,Nevada,,X,,
2339,Elle,Motherway,193,Nevada,,X,,
2262,Amelia,Raidaveta,193,Nevada,,X,,
2657,Gabby,Ramos,193,Nevada,,X,,
2654,Maia,Rosarion,193,Nevada,,X,,
2328,Izzy,Sullivan,193,Nevada,,X,,
2655,Chloe,Williams,193,Nevada,,X,,
2516,Ahrray,Young,193,Nevada,,X,,
8049,Iyana,Beh,197,New Mexico State,,X,,
8047,Emma,Christiano,197,New Mexico State,,X,,
8055,Anna,Csenyi,197,New Mexico State,,X,,
8050,Morane,Dossou,197,New Mexico State,,X,,
8051,Marta,Guilera,197,New Mexico State,,X,,
8054,Keira,Hudson,197,New Mexico State,,X,,
8048,Senoj,Jones,197,New Mexico State,,X,,
899,Lucia,Lara,197,New Mexico State,,X,,
5432,Loes,Rozing,197,New Mexico State,,X,,
8052,Nikki,Stanic,197,New Mexico State,,X,,
5437,Imani,Warren,197,New Mexico State,,X,,
8053,DeAvion,Wilson,197,New Mexico State,,X,,
5434,Lucia,Yenes,197,New Mexico State,,X,,
4803,Makensie,Charles,200,Nicholls,,,X,
17393,Ciara,Bailey,201,Norfolk State,,X,X,X
17386,Da'Brya,Clark,201,Norfolk State,,X,X,X
17384,Jasha,Clinton,201,Norfolk State,,X,X,X
17390,Niyah,Gaston,201,Norfolk State,,X,X,X
17391,Jenesis,Hill,201,Norfolk State,,X,X,X
17387,Carmen,Kweti,201,Norfolk State,,X,X,X
17389,LeAire,Nicks,201,Norfolk State,,X,X,X
17385,Anjanae,Richardson,201,Norfolk State,,X,X,X
3471,Skye,Robinson,201,Norfolk State,,,X,X
17394,Iyanna,Rogers,201,Norfolk State,,X,X,X
17392,Jazmine,Spencer,201,Norfolk State,,X,X,X
17388,Cire,Worley,201,Norfolk State,,X,X,X
190,Nyla,Harris,203,North Carolina,,,X,X
313,Indya,Nivar,203,North Carolina,,,X,X
17599,Eva,Andrews,204,North Carolina A&T,,X,X,X
17594,Jordan,Brown,204,North Carolina A&T,,X,X,X
17593,Chaniya,Clark,204,North Carolina A&T,,X,X,X
17596,Crystal,Hardy,204,North Carolina A&T,,X,X,X
17595,Darrionna,Howard,204,North Carolina A&T,,X,X,X
17589,Elliott,Jessup,204,North Carolina A&T,,X,X,X
17597,Anaya,Karriem,204,North Carolina A&T,,X,X,X
17591,Jamyia,Lindsey,204,North Carolina A&T,,X,X,X
17590,Paris,Locke,204,North Carolina A&T,,X,X,X
17600,Ja'naya,Meyers,204,North Carolina A&T,,X,X,X
17601,Shimei,Muhammad,204,North Carolina A&T,,X,X,X
17592,D’Mya,Tucker,204,North Carolina A&T,,X,X,X
17598,Londyn,Walker,204,North Carolina A&T,,X,X,X
12246,Karina,Bystry,215,Northern Kentucky,,X,X,X
12256,Caroline,Eaglin,215,Northern Kentucky,,X,X,X
12254,Anna,Hamilton,215,Northern Kentucky,,X,X,X
12249,Noelle,Hubert,215,Northern Kentucky,,X,X,X
12252,Kylee,Hunt,215,Northern Kentucky,,X,X,X
12253,Mia,Jordan,215,Northern Kentucky,,X,X,X
12250,Mya,Meredith,215,Northern Kentucky,,X,X,X
12245,Maddie,Moody,215,Northern Kentucky,,X,X,X
12255,Kamora,Morgan,215,Northern Kentucky,,X,X,X
12258,Alma,Rashelbach,215,Northern Kentucky,,X,X,X
12257,Gabby,Razzano,215,Northern Kentucky,,X,X,X
12247,Taysha,Rushton,215,Northern Kentucky,,X,X,X
12251,Jamaya,Thomas,215,Northern Kentucky,,X,X,X
12248,Abby,Wolterman,215,Northern Kentucky,,X,X,X
327,Cassandre,Prosper,218,Notre Dame,,,X,X
12259,"Jasmine ""Jazzy""",Dupree-Hebert,219,Oakland,,X,X,X
5488,Chance,Gray,221,Ohio State,,,X,X
480,Raegan,Beers,222,Oklahoma,,,X,X
1291,Christeen,Iwuala,225,Ole Miss,,,X,X
278,Latasha,Lattimore,225,Ole Miss,,,X,X
346,Cotie,McMahon,225,Ole Miss,,,X,X
8285,Lainey,Maehl,226,Omaha,,,X,X
13877,Lara,Alonso,229,Oregon State,,X,X,X
13923,Lara,Alonso-Basurto Cumplido,229,Oregon State,,X,X,X
13871,Tiara,Bolden,229,Oregon State,,X,X,X
13876,Katelyn,Field,229,Oregon State,,X,X,X
13884,Keira,Lindemans,229,Oregon State,,X,X,X
13880,Elisa,Mehyar,229,Oregon State,,X,X,X
13881,Lucia,Navarro,229,Oregon State,,X,X,X
13872,Ally,Schimel,229,Oregon State,,X,X,X
13883,Mackenzie,Shivers,229,Oregon State,,X,X,X
13874,Kennedie,Shuler,229,Oregon State,,X,X,X
13879,Nene,Sow,229,Oregon State,,X,X,X
13882,Cloe,Vecina,229,Oregon State,,X,X,X
13873,Jenna,Villa,229,Oregon State,,X,X,X
13875,Lizzy,Williamson,229,Oregon State,,X,X,X
13878,Susana,Yepes,229,Oregon State,,X,X,X
1838,Lina,Falk,233,Pepperdine,,X,,
2395,Ivory,Finley,233,Pepperdine,,X,,
2305,Meghan,Fiso,233,Pepperdine,,X,,
7756,Bella,Green,233,Pepperdine,,X,,
2523,Elli,Guiney,233,Pepperdine,,X,,
7753,Seleh,Harmon,233,Pepperdine,,X,,
6056,Irune,Orio,233,Pepperdine,,X,,
7751,Shorna,Preston,233,Pepperdine,,X,,
7752,Zoe,Shanahan,233,Pepperdine,,X,,
2287,Taija,Sta. Maria,233,Pepperdine,,X,,
375,Cate,Carlson,244,Radford,,X,,
6086,Anna,Chacha,244,Radford,,X,,
385,Kirah,Dandridge,244,Radford,,X,,
6084,Cherish,Haywood,244,Radford,,X,,
1580,Anaiah,Jenkins,244,Radford,,X,,
6085,Amanda,Mitchell,244,Radford,,X,,
382,Angelina,Nice,244,Radford,,X,,
383,Ava,Sawi,244,Radford,,X,,
6083,Georgia,Simonsen,244,Radford,,X,,
379,Anna,Stromberg,244,Radford,,X,,
389,Ellie,Taylor,244,Radford,,X,,
384,Adelyn,Traylor-Walker,244,Radford,,X,,
376,Joi,Williams,244,Radford,,X,,
6087,Lindsee,Williams,244,Radford,,X,,
1,Maggie,Doogan,247,Richmond,,,X,X
846,Anaya,Brown,279,SMU,,X,,
854,Kyla,Deck,279,SMU,,X,,
849,Elizaveta,Filchagina,279,SMU,,X,,
847,Grace,Hall,279,SMU,,X,,
78,Jzaniya,Harriel,279,SMU,,X,,
850,Miriam,Ibezim,279,SMU,,X,,
118,Sahnya,Jah,279,SMU,,X,,
557,Zahra,King,279,SMU,,X,,
317,Paulina,Paris,279,SMU,,X,,
855,Tyi,Skinner,279,SMU,,X,,
14421,Ayanna,Thompson,279,SMU,,X,X,X
16011,Genesis,Berrios,252,Sacred Heart,,X,X,X
16017,Jonelis,Carpio,252,Sacred Heart,,X,X,X
16013,Wigdalimarie,Cordova,252,Sacred Heart,,X,X,X
16009,Kiary,Cosme,252,Sacred Heart,,X,X,X
16015,Celian,De Jesus,252,Sacred Heart,,X,X,X
16014,Darielis,Morales,252,Sacred Heart,,X,X,X
16008,Linoska,Ortega,252,Sacred Heart,,X,X,X
16010,Mirelys,Ramirez,252,Sacred Heart,,X,X,X
16012,Keysha,Rivera,252,Sacred Heart,,X,X,X
16016,Ariana,Seda,252,Sacred Heart,,X,X,X
8171,Kaylinn,Bethea,253,Saint Joseph's,,X,,
4595,Gabby,Casey,253,Saint Joseph's,,X,,
4605,Emirson,Devenie,253,Saint Joseph's,,X,,
4601,Lauren,Greer,253,Saint Joseph's,,X,,
4603,Kaylie,Griffin,253,Saint Joseph's,,X,,
6837,Jill,Jekot,253,Saint Joseph's,,X,,
4598,Meja,Jägerskog,253,Saint Joseph's,,X,,
4965,Cecilia,Kay,253,Saint Joseph's,,X,,
8170,Emily,Knouse,253,Saint Joseph's,,X,,
8173,Olivia,Lutterodt,253,Saint Joseph's,,X,,
8169,Amar,Mansour,253,Saint Joseph's,,X,,
4602,Aleah,Snead,253,Saint Joseph's,,X,,
6505,Faith,Stinson,253,Saint Joseph's,,X,,
4600,Rhian,Stokes,253,Saint Joseph's,,X,,
5466,Melesungu,Afeaki,255,Saint Mary's,,X,,
7788,Edie,Clarke,255,Saint Mary's,,X,,
7782,Emily,Foy,255,Saint Mary's,,X,,
5784,Georgia,Grigoropoulou,255,Saint Mary's,,X,,
7787,Mauriana,Hashemian-Orr,255,Saint Mary's,,X,,
7786,Jada,Hunter,255,Saint Mary's,,X,,
7790,Amy,Kurkowski,255,Saint Mary's,,X,,
5782,Malia,Latu,255,Saint Mary's,,X,,
4182,Charlece,Ohiaeri,255,Saint Mary's,,X,,
7612,Abigail,Shoff,255,Saint Mary's,,X,,
7799,Coco,Urlacher,255,Saint Mary's,,X,,
5456,Ella,Wedin,255,Saint Mary's,,X,,
7789,Addi,Wedin,255,Saint Mary's,,X,,
2555,Bailey,Barnhard,260,San Diego State,,X,,
2308,Ellie,Chen,260,San Diego State,,X,,
2661,Aubrey,Cook,260,San Diego State,,X,,
2556,Kaelyn,Hamilton,260,San Diego State,,X,,
2303,Alyssa,Jackson,260,San Diego State,,X,,
2380,Sofia,Kelemeni,260,San Diego State,,X,,
2291,Maria,Konstantinidou,260,San Diego State,,X,,
2540,CJ,Latta,260,San Diego State,,X,,
2331,Kennedy,Lee,260,San Diego State,,X,,
2554,Nat,Martinez,260,San Diego State,,X,,
2660,Kendall,Mosley,260,San Diego State,,X,,
2553,Naomi,Panganiban,260,San Diego State,,X,,
2659,Nala,Williams,260,San Diego State,,X,,
500,Maryam,Dauda,269,South Carolina,,,X,X
111,Raven,Johnson,269,South Carolina,,,X,X
258,Ta'Niya,Latson,269,South Carolina,,,X,X
727,Madina,Okot,269,South Carolina,,,X,X
8083,Iemyiah,Harris,270,South Carolina State,,,X,X
75,Nunu,Agara,285,Stanford,,X,,
